published date,title,sentiment_score,main_theme
2020-01-03 08:00:00+00:00,"Esther duflo : « plus on aide les gens, plus ils sont aptes à sortir de la trappe à pauvreté » - le monde.fr",0.7387,monetary policy
2020-01-03 08:00:00+00:00,La vérité sur le foot business - les echos,0.0,sovereign risk
2020-01-03 08:00:00+00:00,Les monthairons | economie. l’entreprise berthold honore ses employés - estrepublicain.fr,0.8638,monetary policy
2020-01-04 08:00:00+00:00,Ces 2020 : françoise bruneteaux présente une délégation régionale plus sélective - gomet.net,0.7003,sovereign risk
2020-01-04 08:00:00+00:00,Le cea/gramat point fort de l’économie lotoise - ladepeche.fr,0.0,monetary policy
2020-01-04 08:00:00+00:00,"Candidat aux municipales à orléans, jean-philippe grand ne parle pas que d'écologie et veut que ça se sache - larep.fr",0.0,sovereign risk
2020-01-04 08:00:00+00:00,"Australie, des milliards d’euros de perte pour l’économie - la croix",-0.9394,monetary policy
2020-01-04 08:00:00+00:00,"Belfort | economie. la pive, monnaie franc-comtoise pour vivre local - estrepublicain.fr",0.6085,monetary policy
2020-01-05 08:00:00+00:00,Metz | économie/commerce. consommation et production : dix tournants de la décennie - republicain-lorrain.fr,0.0,economic growth
2020-01-05 08:00:00+00:00,"En 2020, sortir à tout prix du «new mediocre» économique - le temps",0.0,monetary policy
2020-01-05 08:00:00+00:00,"Rennes. la pomme, le cidre, une économie qui fut juteuse - ouest-france",-0.9523,economic growth
2020-01-05 08:00:00+00:00,Guy bedel : « la fondation du patrimoine œuvre au développement de l’économie locale… » - presse-evasion.fr,0.8064,economic growth
2020-01-05 08:00:00+00:00,« les ménages ne percoivent pas la hausse du pouvoir d'achat » - mesinfos,-0.5203,sovereign risk
2020-01-06 08:00:00+00:00,"Oui, l'éthiopie est une « des économies dont la croissance est la plus rapide au monde » - mais tout est dans les détails - africa check",0.6566,economic growth
2020-01-06 08:00:00+00:00,"Reims | économie. vitalie taittinger, une présidente pour la maison de champagne - republicain-lorrain.fr",0.0,monetary policy
2020-01-06 15:56:55+00:00,Consultation de chorus factures via son mobile ! - economie.gouv.fr,0.0,monetary policy
2020-01-07 08:00:00+00:00,Gabon : vers l'exploitation à grande échelle du manganèse d'okondja - la tribune,0.5692,monetary policy
2020-01-07 08:00:00+00:00,Reichshoffen | économie. inquiétudes chez vossloh-cogifer suite à l’annonce d’un plan social - republicain-lorrain.fr,-0.9139,monetary policy
2020-01-07 08:00:00+00:00,Un nouveau bâtiment très éco-responsable pour ateliers bio de provence - echodumardi.com,0.814,sovereign risk
2020-01-07 08:00:00+00:00,Nancy | economie. le travail et l’invention primés par la société industrielle de l’est - estrepublicain.fr,0.4856,economic growth
2020-01-07 08:00:00+00:00,Woustviller | économie. boites à colis connectées : la rupture digitale de renz - republicain-lorrain.fr,-0.8069,monetary policy
2020-01-07 08:00:00+00:00,Côte-d’or - économie. vœux de la cpme : geoffroy secula en quête de « sérénité » - bienpublic.com,0.0,monetary policy
2020-01-07 08:00:00+00:00,Algérie : qui sont les dix ministres chargés de redresser l’économie nationale - jeune afrique,0.5832,monetary policy
2020-01-08 08:00:00+00:00,Amnéville | économie. plus de 200 000 visiteurs : villa pompéi bat son record - republicain-lorrain.fr,0.5599,monetary policy
2020-01-08 08:00:00+00:00,Economie. photos. l'agence de transport mauffrey quitte solgne pour cheminot - republicain-lorrain.fr,-0.9212,monetary policy
2020-01-08 08:00:00+00:00,Quiz économie: êtes-vous un pro des mots de l’éco? - notre temps,0.0,monetary policy
2020-01-08 08:00:00+00:00,Grand nancy | économie. la ligne 13 prolongée - estrepublicain.fr,0.0,monetary policy
2020-01-08 08:00:00+00:00,Discrimination à l'embauche : les résultats de la campagne de testing passée sous silence par le gouvernement - radio france,-0.8801,sovereign risk
2020-01-08 08:00:00+00:00,Perspectives économiques mondiales - janvier 2020 : croissance au ralenti et défis pour l’action publique - banque mondiale,0.0,economic growth
2020-01-08 08:00:00+00:00,Bge renforce son accompagnement des projets d’économie sociale et solidaire dans le doubs - macommune.info,0.8169,monetary policy
2020-01-08 08:00:00+00:00,Grand nancy | économie. l’écoparc saint-jacques 2 appuie sur l’accélérateur - estrepublicain.fr,0.5253,monetary policy
2020-01-08 08:00:00+00:00,"Les laboratoires théa, un atout pour l’économie locale, régionale et française - le courrier des entreprises",0.8839,economic growth
2020-01-08 08:00:00+00:00,Grand nancy | économie. bmw et mini migreront sur le site début 2021 - estrepublicain.fr,0.0,monetary policy
2020-01-08 08:00:00+00:00,Une carte pour promouvoir l’économie locale - midilibre.fr,0.7373,monetary policy
2020-01-09 08:00:00+00:00,Ceton : une nouvelle liste tournée vers l'économie locale - actu.fr,0.5707,monetary policy
2020-01-09 08:00:00+00:00,La justice libanaise interdit à carlos ghosn de quitter le territoire - le monde.fr,-0.8898,sovereign risk
2020-01-09 08:00:00+00:00,Les perspectives de croissance économique mondiale en cinq graphiques - world bank blogs,0.0,economic growth
2020-01-09 08:00:00+00:00,​mais pourquoi blackrock est-il aussi puissant en macronie ? - marianne,-0.675,monetary policy
2020-01-09 08:00:00+00:00,"Municipales à poitiers : osons 2020 veut ""une économie utile à tous"" - lanouvellerepublique.fr",0.8102,monetary policy
2020-01-09 08:00:00+00:00,Territoires – identités – patrimoine : une approche économique ? - openedition journals,0.0,monetary policy
2020-01-09 08:00:00+00:00,L’autorité crée un service de l’économie numérique - autorité de la concurrence,0.5439,sovereign risk
2020-01-10 08:00:00+00:00,Saint-avold | économie. l’avenir d’émile-huchet tel que le conçoit gazel énergie - republicain-lorrain.fr,0.4012,monetary policy
2020-01-10 08:00:00+00:00,Boeing 737 max : le trou d'air qui n'en finit pas - le point,0.0,sovereign risk
2020-01-10 08:00:00+00:00,"Sarcelles, future place forte de l’économie numérique en ile-de-france ? - leparisien.fr",0.5387,economic growth
2020-01-10 08:00:00+00:00,"20 ans après, retour sur la bataille des 35 heures - les echos",0.0,sovereign risk
2020-01-11 08:00:00+00:00,Le secret du succès de games workshop ? une petite stratégie qu'ils appellent la domination mondiale totale - gus and co,0.5515,sovereign risk
2020-01-11 08:00:00+00:00,"Épinal | économie. agoraa, l’une des pépites du quai alpha - vosgesmatin.fr",0.5936,monetary policy
2020-01-12 08:00:00+00:00,Magazine | économie. red bull prend le sport par les cornes - lalsace.fr,-0.8239,monetary policy
2020-01-12 08:00:00+00:00,Saint-vit | économie. poulaillon va produire ses moricettes dans la commune - estrepublicain.fr,-0.4948,monetary policy
2020-01-12 08:00:00+00:00,Doubs | economie. pour la famille peugeot la pérennité de l’entreprise avant tout - republicain-lorrain.fr,0.0,monetary policy
2020-01-12 08:00:00+00:00,"Haïti, dix ans après. insularité partagée, à demi soulagée - le grand continent",-0.4314,sovereign risk
2020-01-12 08:00:00+00:00,État-major : b&b hôtels - le point,0.0,sovereign risk
2020-01-13 08:00:00+00:00,Quand l’école toulouse school of economics prend de la hauteur - ladepeche.fr,0.5752,economic growth
2020-01-13 08:00:00+00:00,Economie. ils s’unissent pour « entreprendre à argentan » - ouest-france,0.4561,monetary policy
2020-01-13 08:00:00+00:00,"Magazine | économie. red bull, de l’énergie à revendre - vosgesmatin.fr",0.0,monetary policy
2020-01-13 08:00:00+00:00,Les bonnes nouvelles pour l’économie vues du tribunal de commerce de brest - ouest-france,0.5374,monetary policy
2020-01-13 08:00:00+00:00,Économie. l’hôtellerie victime collatérale des grèves - republicain-lorrain.fr,-0.9511,monetary policy
2020-01-13 08:00:00+00:00,L'allemagne dégage un nouvel excédent budgétaire record - les echos,0.4521,monetary policy
2020-01-13 08:00:00+00:00,Jean-marc forneri : « un port vert au service de l’économie bleue » - gomet.net,0.803,monetary policy
2020-01-13 08:00:00+00:00,Les bonnes nouvelles pour l’économie vues du tribunal de commerce de brest - larochesuryon.maville.com,0.5372,monetary policy
2020-01-13 08:00:00+00:00,Madrid dépasse la catalogne et devient la première économie espagnole - lepetitjournal.com,0.5466,economic growth
2020-01-13 08:00:00+00:00,Eire eco - janvier 2020 - tresor.economie.gouv.fr,0.0,monetary policy
2020-01-14 08:00:00+00:00,La bresse | médias. public sénat enquête sur l’économie de la neige dans le massif - vosgesmatin.fr,-0.6897,monetary policy
2020-01-14 08:00:00+00:00,Épinal | économie. numérique : éric léandri écarté de la présidence de qwant - republicain-lorrain.fr,-0.6756,monetary policy
2020-01-14 08:00:00+00:00,40 économies entreprennent 62 réformes juridiques pour faire progresser la participation économique des femmes - banque mondiale,0.8022,monetary policy
2020-01-14 08:00:00+00:00,Auvergne rhône-alpes | économie. le rhône garde sa place de département moteur - leprogres.fr,0.0,monetary policy
2020-01-14 08:00:00+00:00,"Comment permettre aux habitants ""d’agir pour le développement de l'économie locale"" - soualigapost.com",0.7078,economic growth
2020-01-14 08:00:00+00:00,30 ans que florajet le dit avec des fleurs - echodumardi.com,0.0,sovereign risk
2020-01-15 08:00:00+00:00,Mixité au sommet : les entreprises condamnées à agir vite - l'express,-0.598,sovereign risk
2020-01-15 08:00:00+00:00,Plouider. des vœux sous le signe de la dynamique économique - ouest-france,0.531,economic growth
2020-01-15 08:00:00+00:00,Tout comprendre à la crise de 2008 - major prépa,0.0,sovereign risk
2020-01-15 08:00:00+00:00,La france va enfin riposter au pillage de ses pépites industrielles. trop tard? (10/11) - la tribune,-0.7409,sovereign risk
2020-01-15 08:00:00+00:00,"Le taux du livret a va être abaissé à 0,5 % en février, son taux le plus bas - ouest-france",-0.7006,interest rates
2020-01-15 08:00:00+00:00,"Dépôts sauvages et loi économie circulaire : un pouvoir de police administrative puissant, intercommunalisable, avec amende administrative… quand est identifié le pollueur - landot & associés",0.5134,monetary policy
2020-01-15 08:00:00+00:00,Le green deal européen ne profitera pas à tous les pays - euractiv fr,-0.8814,sovereign risk
2020-01-15 08:00:00+00:00,"Économie, politique, finances... l'année s'annonce turbulente - courrier international",-0.8562,monetary policy
2020-01-15 08:00:00+00:00,L'économie allemande au bord de la panne après dix ans de croissance - les echos,-0.9148,monetary policy
2020-01-16 08:00:00+00:00,Biencourt-sur-orge | économie. du brie de meaux sur mesure chez renard-gillard - estrepublicain.fr,0.0,monetary policy
2020-01-16 08:00:00+00:00,Le groupe de la banque mondiale renforce la résilience et la diversification économique du tchad - banque mondiale,0.8254,monetary policy
2020-01-16 08:00:00+00:00,État-major : allianz france - le point,0.0,sovereign risk
2020-01-16 08:00:00+00:00,Dombasle-sur-meurthe | économie. l’usine solvay se prépare à supprimer le charbon - estrepublicain.fr,-0.4827,monetary policy
2020-01-16 08:00:00+00:00,"L'économie sociale et solidaire : produire, consommer et décider autrement - les echos solutions",0.5521,monetary policy
2020-01-16 08:00:00+00:00,Sortez-nous de cette crise… maintenant ! krugman - major prépa,-0.8972,sovereign risk
2020-01-16 08:00:00+00:00,Sncf: un plan d'économies en vue pour combler les pertes dues à la grève - 20 minutes,0.5806,monetary policy
2020-01-17 08:00:00+00:00,Le modèle néo classique est incapable d'expliquer l'économie contemporaine - xerficanal.com,-0.9068,monetary policy
2020-01-17 08:00:00+00:00,Municipales à angers. économie et tourisme : christophe béchu dévoile ses colistiers - ouest-france,-0.742,economic growth
2020-01-18 08:00:00+00:00,"La vitrine du "" fabriqué en france "" - vosgesmatin.fr",0.0,sovereign risk
2020-01-18 08:00:00+00:00,Opinion | pourquoi il faut donner une valeur économique aux sols - les echos,0.4822,sovereign risk
2020-01-19 08:00:00+00:00,Économie bleue #2 : jean-marc desclous-paoli fondateur du cercle des huîtres - midilibre.fr,0.0,monetary policy
2020-01-20 08:00:00+00:00,Celles qui comptent - oxfam,0.0,sovereign risk
2020-01-20 08:00:00+00:00,"41 milliardaires et 9,8 millions de pauvres : en france, les inégalités gagnent du terrain - sud ouest",0.3781,sovereign risk
2020-01-20 08:00:00+00:00,Quelle croissance économique dans les années 2020 ? - radio france,0.0,monetary policy
2020-01-20 08:00:00+00:00,"Diplômé d’économie, guillaume loyau a tout misé sur le pouvoir des images - london.frenchmorning.com",0.4521,sovereign risk
2020-01-20 08:00:00+00:00,Économie en normandie. faites connaissance avec celui qui veut faire bouger les moins de 40 ans - ouest-france,0.0,monetary policy
2020-01-20 08:00:00+00:00,Économie en normandie. faites connaissance avec celui qui veut faire bouger les moins de 40 ans - caen.maville.com,0.0,monetary policy
2020-01-20 08:00:00+00:00,L’économie chinoise amorce sa stabilisation - l'agefi,-0.8992,monetary policy
2020-01-21 08:00:00+00:00,Un nouveau rapport démontre l’impact des applications de facebook sur l’économie européenne - meta store,0.0,monetary policy
2020-01-21 08:00:00+00:00,"Vidéo. klaus schwab, l’infatigable patron du forum économique de davos depuis 50 ans - ouest-france",0.0,monetary policy
2020-01-21 08:00:00+00:00,L’économie circulaire au cœur de la relation client - saint-gobain,0.0,monetary policy
2020-01-21 08:00:00+00:00,"À quoi ressemble davos, la station huppée qui accueille le forum économique mondial ? - ouest-france",0.0,monetary policy
2020-01-21 08:00:00+00:00,"Dans le monde, plus de 90 % des ressources sont consommées sans être réutilisées - les echos",-0.7226,sovereign risk
2020-01-21 08:00:00+00:00,L’économie décodée pour les ados avec l’eco - leparisien.fr,0.0,monetary policy
2020-01-21 08:00:00+00:00,Jean-paul girard : « l'immobilier fonctionne bien quand l'économie est bonne » - mesinfos,0.7727,monetary policy
2020-01-21 08:00:00+00:00,Quand les grands escrocs donnent à comprendre l'économie - lamontagne.fr,-0.8724,monetary policy
2020-01-21 08:00:00+00:00,Loi économie circulaire : l'élimination des déchets mieux encadrée - actu-environnement,0.6977,monetary policy
2020-01-21 08:00:00+00:00,Baromètre des tpe/pme dans l’économie française en 2019 - les echos solutions,0.0,monetary policy
2020-01-22 08:00:00+00:00,"Le tourisme, fer de lance de l’économie locale à saint-malo - ouest-france",0.6566,economic growth
2020-01-22 08:00:00+00:00,Savoie : la station de ski des karellis veut grandir en restant humaine - francebleu.fr,0.7643,sovereign risk
2020-01-22 08:00:00+00:00,Pourquoi la radio n'est pas morte en france - le point,-0.8948,sovereign risk
2020-01-22 08:00:00+00:00,Russie : vladimir poutine nomme un nouveau gouvernement pour relancer l'économie - les echos,0.6683,monetary policy
2020-01-22 08:00:00+00:00,"En belgique, l’absence de gouvernement depuis un an ne pénalise pas l’activité - le monde.fr",-0.7877,sovereign risk
2020-01-22 08:00:00+00:00,"2019, une économie qui se porte bien - letelegramme.fr",0.8668,economic growth
2020-01-22 08:00:00+00:00,Concrétisation des engagements des investisseurs institutionnels en faveur du financement des entreprises technologiques - tresor.economie.gouv.fr,0.7038,monetary policy
2020-01-22 08:00:00+00:00,"À fougères, l’économie sociale et solidaire, c’est dans la box - ouest-france",0.0,fiscal policy
2020-01-23 08:00:00+00:00,"Économie : à pontivy, art bois concept s’installe sur plus de 1 200 m2 avenue des otages - actu.fr",-0.4436,monetary policy
2020-01-23 08:00:00+00:00,L’afrique de l’ouest remplit-elle les conditions d’une zone monétaire optimale ? - the conversation,0.0,monetary policy
2020-01-23 08:00:00+00:00,Économie sociale et solidaire : un kit pour préparer les municipales - banque des territoires,0.6262,monetary policy
2020-01-23 08:00:00+00:00,"Le sous-sol espagnol, entre trésor caché et tabou politique - conflits : revue de géopolitique",-0.7084,sovereign risk
2020-01-23 08:00:00+00:00,Lycée de baudre à agen : un remplacement de prof d’économie qui pose problème - ladepeche.fr,-0.9187,monetary policy
2020-01-23 08:00:00+00:00,Ouverture de la conférence économique - 2020 - communiqués de presse - actualités - polynesie-francaise.pref.gouv.fr,0.0,monetary policy
2020-01-23 08:00:00+00:00,Vesoul | économie. moins de procédures collectives devant le tribunal de commerce - estrepublicain.fr,-0.4355,monetary policy
2020-01-23 08:00:00+00:00,Cahiers économiques de la république centrafricaine : comprendre l’état de l’économie centrafricaine en sept graphiques - banque mondiale,0.0,monetary policy
2020-01-23 08:00:00+00:00,Les dahus et les licornes - merci alfred,0.8097,sovereign risk
2020-01-23 08:00:00+00:00,"A davos, ursula von der leyen et donald trump s’efforcent d’arrondir les angles - euractiv fr",-0.788,sovereign risk
2020-01-23 08:00:00+00:00,"Latécoère, le destin américain d'une légende française - le point",0.0,sovereign risk
2020-01-24 08:00:00+00:00,La tentative russe de reprise en main de son économie de la santé - ecole de guerre economique,-0.4046,monetary policy
2020-01-24 08:00:00+00:00,L’inra et l’irstea fusionnent - echodumardi.com,0.0,interest rates
2020-01-24 08:00:00+00:00,"Savoie. les karellis, la station basée sur l'économie sociale et solidaire - ledauphine.com",0.0,fiscal policy
2020-01-24 08:00:00+00:00,Gillette se lance sur le marché de la silver économie avec son nouveau rasoir gillette treo - silvereco,0.6071,monetary policy
2020-01-24 08:00:00+00:00,Les employés de teisseire en grève redoutent la suite du plan d'économie dans l'entreprise - francebleu.fr,-0.7624,monetary policy
2020-01-24 08:00:00+00:00,«les monnaies digitales de banques centrales révolutionneraient le système de paiement» - l'agefi,0.7601,monetary policy
2020-01-24 08:00:00+00:00,Économie. la normandise reçue à l'élysée - actu.fr,0.0,monetary policy
2020-01-24 08:00:00+00:00,Nantes. économie : le nantais pierre bessé à l’élysée - ouest-france,-0.8418,monetary policy
2020-01-24 08:00:00+00:00,Virus de wuhan : l’épidémie ne devrait pas déstabiliser l’économie chinoise - courrier international,-0.8546,monetary policy
2020-01-25 08:00:00+00:00,Bar-le-duc | economie. bergère de france met ses murs en vente - estrepublicain.fr,0.0,monetary policy
2020-01-25 08:00:00+00:00,L'emilie-romagne est la locomotive de l'économie italienne - les echos,0.4702,economic growth
2020-01-25 08:00:00+00:00,Volgelsheim. l’économie circulaire selon cocci - lalsace.fr,0.0,monetary policy
2020-01-25 08:00:00+00:00,Reconnaissance faciale : quand les industriels poussent à son développement - radio france,0.7099,economic growth
2020-01-26 08:00:00+00:00,Recep tayyip erdogan est en algérie pour discuter économie et crise en libye - france 24,0.0,monetary policy
2020-01-26 08:00:00+00:00,Les côtes-d’armor à la loupe. « que les habitants de bréhat reprennent la main sur l’économie » - ouest-france,0.5266,monetary policy
2020-01-27 08:00:00+00:00,Autun | économie. concours des commerces : une des finalistes vient d’ouvrir son institut - lejsl.com,0.5867,monetary policy
2020-01-27 08:00:00+00:00,Julie boisseau-gerbron présidente de la jeune chambre économique de laval - ouest-france,0.0,monetary policy
2020-01-27 08:00:00+00:00,"Grand est | économie. ferry-capitain, l’entreprise des pièces gigantesques - estrepublicain.fr",0.0,monetary policy
2020-01-27 08:00:00+00:00,Economie. cholet. ageneau group et les transports pasquier décident de mutualiser leurs forces - ouest-france,0.5333,monetary policy
2020-01-27 08:00:00+00:00,"Economie saone et loire - après deux ans de présidence intérimaire, jean vient cède la main de la cpme saône et loire - info-chalon.com",0.4254,monetary policy
2020-01-27 08:00:00+00:00,Activités du ser de tokyo pour l'environnement : rétrospective 2019 et perspectives 2020 - tresor.economie.gouv.fr,0.0,monetary policy
2020-01-27 08:00:00+00:00,Coronavirus: la bourse de londres se grippe - la tribune,-0.9082,interest rates
2020-01-27 08:00:00+00:00,L’économie japonaise en 2020 : la reprise se poursuit en dépit des incertitudes - nippon.com,-0.6664,economic growth
2020-01-28 08:00:00+00:00,Bouzonville | économie. manoir industries : les travaux de reconstruction vont démarrer - republicain-lorrain.fr,0.5704,monetary policy
2020-01-28 08:00:00+00:00,Municipales 2020. vire normandie : économie et attractivité en priorité pour marc andreu sabater - ouest-france,0.5403,monetary policy
2020-01-28 08:00:00+00:00,Commercy | economie. un stage pour se remobiliser vers l’emploi - estrepublicain.fr,0.0,monetary policy
2020-01-28 08:00:00+00:00,Economie . cora annonce plus de 1.000 licenciements en france - estrepublicain.fr,-0.4794,monetary policy
2020-01-28 08:00:00+00:00,L’immobilier durable porteur d’une nouvelle économie - forbes france,0.8475,economic growth
2020-01-28 08:00:00+00:00,Estimation de potentiels de commerce par un modèle de gravité - tresor.economie.gouv.fr,0.0,monetary policy
2020-01-28 08:00:00+00:00,"Entreprises. cluses : l’adtp, un acteur majeur de l’économie locale - ledauphine.com",0.8075,economic growth
2020-01-28 08:00:00+00:00,Le venezuela de nicolas maduro réfléchit à la privatisation de son secteur pétrolier - les echos,-0.5535,monetary policy
2020-01-28 08:00:00+00:00,Vincent chapel: «il n’y aura pas d’économie sans économie durable» - le temps,0.0,monetary policy
2020-01-28 08:00:00+00:00,"Coronavirus : les chinois ne voyagent plus, quel impact pour l’économie française ? - leparisien.fr",-0.7393,sovereign risk
2020-01-29 08:00:00+00:00,Alençon. des chefs d'entreprise attachés à leur territoire - actu.fr,-0.6908,sovereign risk
2020-01-29 08:00:00+00:00,Renouveau de la relation économique franco-grecque - tresor.economie.gouv.fr,0.0,economic growth
2020-01-29 08:00:00+00:00,Économie | cpme 68. « il faut continuer à défendre nos entreprises » - lalsace.fr,0.7275,monetary policy
2020-01-29 08:00:00+00:00,Beurey-sur-saulx | économie. segor : l’industriel qui produit du miel - estrepublicain.fr,0.0,monetary policy
2020-01-29 08:00:00+00:00,Plus de 10 millions d’européens sont des ex erasmus - euractiv fr,-0.6884,sovereign risk
2020-01-29 08:00:00+00:00,Cora. la direction confirme un plan de licenciement pouvant porter sur un millier de postes - ouest-france,0.5496,monetary policy
2020-01-29 08:00:00+00:00,Metz | économie. les entreprises jouent la carte de l’insertion - republicain-lorrain.fr,0.0,monetary policy
2020-01-29 08:00:00+00:00,Comment france médical enchères se lance dans l'économie circulaire - les echos,0.0,monetary policy
2020-01-29 08:00:00+00:00,"Économie. a dinan, un nouveau pilote aux commandes de l'entreprise nhe aéro - actu.fr",0.0,monetary policy
2020-01-30 01:30:44+00:00,Affaires et économie – la conversation - the conversation,0.0,monetary policy
2020-01-30 08:00:00+00:00,Nouveau biocoop à lempdes (puy-de-dôme) : un modèle économique singulier - lamontagne.fr,0.0,monetary policy
2020-01-30 08:00:00+00:00,Bazoilles-sur-meuse | économie. vosges bois développement : recrutement et investissements - vosgesmatin.fr,0.0,economic growth
2020-01-30 08:00:00+00:00,Phébé – le protectionnisme ne protège pas l'économie… au contraire ! - le point,-0.6267,monetary policy
2020-01-30 08:00:00+00:00,Soutien public à l’emploi de la robotique pour les soins aux personnes âgées et dépendantes au japon - tresor.economie.gouv.fr,0.6647,monetary policy
2020-01-30 08:00:00+00:00,Economie. thierry buatois élu président de la cpme de saône-et-loire - lejsl.com,0.0,monetary policy
2020-01-31 08:00:00+00:00,Grand invité de l’économie rfi/ja – alain karsenty (cirad) : « une partie des revenus des populations urbaines doit aider à la conservation des forêts » - jeune afrique,0.699,monetary policy
2020-01-31 08:00:00+00:00,Economie. fruité pourrait passer dans l’escarcelle du groupe néerlandais refresco à la la roche-sur-foron - ledauphine.com,0.0,monetary policy
2020-01-31 08:00:00+00:00,Autun | économie. mikaël louro a pris les commandes de l’entreprise fondée par son père - lejsl.com,0.0,monetary policy
2020-01-31 08:00:00+00:00,"Coup de frein à la croissance en france, le pib recule de 0,1 % au quatrième trimestre - les echos",-0.5174,economic growth
2020-01-31 08:00:00+00:00,Le groupe 2l logistics installe son siège à vittel - vosgesmatin.fr,0.0,sovereign risk
2020-01-31 08:00:00+00:00,Lézignan-corbières sur la vague économique - lindependant.fr,0.0,monetary policy
2020-01-31 08:00:00+00:00,Le kenya s’inquiète des effets de l’invasion de criquets sur son économie - le monde.fr,-0.9325,monetary policy
2020-01-31 08:00:00+00:00,"L’innovation technique, une « économie de la promesse » - le monde.fr",0.4855,monetary policy
2020-01-31 08:00:00+00:00,L’économie française tourne au ralenti - le monde.fr,0.0,economic growth
2020-02-01 08:00:00+00:00,Aboncourt-gesincourt | economie. une retraite bien méritée pour norbert mougey - estrepublicain.fr,0.9006,monetary policy
2020-02-01 08:00:00+00:00,Mâcon | économie. un premier moniteur d’auto-école indépendant débarque à mâcon - leprogres.fr,0.0,monetary policy
2020-02-02 08:00:00+00:00,Le troc aurait précédé la monnaie ? petite déconstruction d’un mythe - atlantico,0.0,monetary policy
2020-02-02 08:00:00+00:00,Économie bleue #4 : guillaume chirié fondateur de l'ébénisterie de marine navi bois - midilibre.fr,0.0,monetary policy
2020-02-02 08:00:00+00:00,Lorraine | économie. l’habitat flottant se réinvente - estrepublicain.fr,0.6744,monetary policy
2020-02-02 08:00:00+00:00,Besançon | économie. un patron de micropolis « au bonheur maximum » - estrepublicain.fr,0.6568,monetary policy
2020-02-03 08:00:00+00:00,"Shopopop, nouveau service de livraison collaborative - echodumardi.com",0.0,economic growth
2020-02-03 08:00:00+00:00,Les pays partisans de la « cohésion » réclament un budget de l’ue renforcé - euractiv fr,-0.7949,monetary policy
2020-02-03 08:00:00+00:00,Cap sur l’afrique pour le royaume-uni à l’heure du brexit - l'institut français des relations internationales (ifri),0.0,sovereign risk
2020-02-03 08:00:00+00:00,"Sans les « femmes-mulets », l’économie entre le maroc et ceuta tourne au ralenti - le monde.fr",-0.597,economic growth
2020-02-03 08:00:00+00:00,"L'économie mondiale de plus en plus gourmande de matières, mais de moins en moins recycleuse - reporterre, le média de l'écologie",-0.4082,monetary policy
2020-02-03 08:00:00+00:00,"La société hyper-industrielle, pierre veltz (2017) - major prépa",0.0,economic growth
2020-02-03 08:00:00+00:00,Saône-et-loire | économie. julia de funès parle du bonheur en entreprise sans pincettes - lejsl.com,0.4941,monetary policy
2020-02-03 08:00:00+00:00,Épinal | économie. un actionnaire majoritaire américain pour bragard - vosgesmatin.fr,0.0,monetary policy
2020-02-03 08:00:00+00:00,"La révolution des conteneurs, ces boîtes métalliques qui ont façonné l’économie mondiale, se prépare en suisse - le temps",0.596,economic growth
2020-02-04 08:00:00+00:00,Un nouveau virus menace les cultures de tomates - ouest-france,-0.951,sovereign risk
2020-02-04 08:00:00+00:00,L’eau du puits : une source d’économie - web-agri.fr,0.0,economic growth
2020-02-04 08:00:00+00:00,Pologne : une place de choix dans le secteur transport et logistique - upply,0.8382,economic growth
2020-02-04 08:00:00+00:00,French impact : christophe itier vient labelliser 3 territoires en occitanie - la tribune,-0.4454,sovereign risk
